asolomo4,Adam,Solomon,asolomo4@u.rochester.edu,@s0l0m04,(871)-564-7462,\N
asorrent,Adam,Sorrentino,asorrent@u.rochester.edu,@s0rrent,(784)-199-6734,\N
astahl2,Adam,Stahl,astahl2@u.rochester.edu,@st@hl2,(732)-137-6514,\N
astead,Adam,Stead,astead@u.rochester.edu,@ste@d,(589)-954-1900,\N
astein5,Adam,Stein,astein5@u.rochester.edu,@ste1n5,(593)-124-4252,\N
astenson,Adam,Stenson,astenson@u.rochester.edu,@stens0n,(815)-328-3967,\N
astruhl,Adam,Struhl,astruhl@u.rochester.edu,@struhl,(553)-396-3966,\N
asulli16,Adam,Sullivan,asulli16@u.rochester.edu,@sull116,(242)-882-8025,\N
ataupin,Adam,Taupin,ataupin@u.rochester.edu,@t@up1n,(782)-467-3522,\N
ateyf,Adam,Teyf,ateyf@u.rochester.edu,@teyf,(629)-088-5673,\N
atilley2,Adam,Tilley,atilley2@u.rochester.edu,@t1lley2,(464)-123-0554,\N
awaller,Adam,Waller,awaller@u.rochester.edu,@w@ller,(682)-736-4951,\N
aweberhe,Adam,Weber-Heavey,aweberhe@u.rochester.edu,@weberhe,(966)-889-3164,\N
awechsle,Adam,Wechsler,awechsle@u.rochester.edu,@wechsle,(456)-054-4004,\N
aweis3,Adam,Weis,aweis3@u.rochester.edu,@we1s3,(486)-602-6180,\N
awells8,Adam,Wells,awells8@u.rochester.edu,@wells8,(836)-767-2752,\N
awilli18,Adam,Williamson,awilli18@u.rochester.edu,@w1ll118,(645)-803-2651,\N
awitzel,Adam,Witzel,awitzel@u.rochester.edu,@w1tzel,(131)-333-0861,\N
azayac,Adam,Zayac,azayac@u.rochester.edu,@z@y@c,(983)-319-0940,\N
aaryal,Adarsha,Aryal,aaryal@u.rochester.edu,@@ry@l,(213)-893-5688,\N
areyes4,Adbel,Reyes,areyes4@u.rochester.edu,@reyes4,(973)-853-9690,\N
abrown50,Addie Rose,Brown,abrown50@u.rochester.edu,@br0wn50,(630)-718-7682,\N
aault3,Addison,Ault,aault3@u.rochester.edu,@@ult3,(598)-669-0387,\N
aisafiad,Adebimpe,Isafiade,aisafiad@u.rochester.edu,@1s@f1@d,(809)-911-8228,\N
afalae,Adebola,Falae,afalae@u.rochester.edu,@f@l@e,(177)-982-9688,\N
aoshinna,Adedayo,Oshinnaiye,aoshinna@u.rochester.edu,@0sh1nn@,(388)-468-4548,\N
aemiabat,Adedeji,Emiabata,aemiabat@u.rochester.edu,@em1@b@t,(219)-913-7881,\N
asheikh4,Adeeb,Sheikh,asheikh4@u.rochester.edu,@she1kh4,(711)-835-6464,\N
aqayum,Adeel,Qayum,aqayum@u.rochester.edu,@q@yum,(404)-689-6433,\N
aboedeck,Adelaide,Boedecker,aboedeck@u.rochester.edu,@b0edeck,(250)-387-6585,\N
akuehn,Adelaide,Kuehn,akuehn@u.rochester.edu,@kuehn,(772)-231-9779,\N
amashaly,Adham,Mashaly,amashaly@u.rochester.edu,@m@sh@ly,(558)-557-3049,\N
aramesh,Adheshwari,Ramesh,aramesh@u.rochester.edu,@r@mesh,(535)-047-1463,\N
arobin10,Adi,Robinson,arobin10@u.rochester.edu,@r0b1n10,(154)-271-4585,\N
aperez9,Adiel,Perez,aperez9@u.rochester.edu,@perez9,(476)-554-6569,\N
aali5,Adil,Ali,aali5@u.rochester.edu,@@l15,(641)-503-7237,\N
aasgher,Adil,Asgher,aasgher@u.rochester.edu,@@sgher,(961)-147-6094,\N
anyambas,Adil,Nyambasha,anyambas@u.rochester.edu,@ny@mb@s,(924)-676-7935,\N
azhakypb,Adil,Zhakypbek,azhakypb@u.rochester.edu,@zh@kypb,(800)-604-6658,\N
akramer6,Adin,Kramer,akramer6@u.rochester.edu,@kr@mer6,(391)-248-9690,\N
areisne2,Adin,Reisner,areisne2@u.rochester.edu,@re1sne2,(311)-447-6464,\N
ajucan,Adina,Jucan,ajucan@u.rochester.edu,@juc@n,(853)-036-8187,\N
alevitt2,Adina,Levitt,alevitt2@u.rochester.edu,@lev1tt2,(792)-735-5698,\N
aporas,Adina,Poras,aporas@u.rochester.edu,@p0r@s,(314)-792-9175,\N
aripin,Adina,Ripin,aripin@u.rochester.edu,@r1p1n,(873)-258-5641,\N
arubinof,Adina,Rubinoff,arubinof@u.rochester.edu,@rub1n0f,(555)-154-7581,\N
agangul3,Adit,Ganguly,agangul3@u.rochester.edu,@g@ngul3,(452)-609-4270,\N
ashar31,Adit,Sharma,ashar31@u.rochester.edu,@sh@r31,(830)-023-0648,\N
achaudh5,Aditi,Chaudhri,achaudh5@u.rochester.edu,@ch@udh5,(485)-392-0767,\N
ajoshi8,Aditi,Joshi,ajoshi8@u.rochester.edu,@j0sh18,(627)-446-9635,\N
akadaki2,Aditi,Kadakia,akadaki2@u.rochester.edu,@k@d@k12,(619)-325-8946,\N
akamat,Aditi,Kamat,akamat@u.rochester.edu,@k@m@t,(956)-468-2921,\N
aprakas5,Aditi,Prakash,aprakas5@u.rochester.edu,@pr@k@s5,(882)-817-5651,\N
asimlote,Aditi,Simlote,asimlote@u.rochester.edu,@s1ml0te,(500)-867-6604,\N
aeturi,Aditya,Eturi,aeturi@u.rochester.edu,@etur1,(274)-025-6139,\N
anellor2,Aditya,Nellore,anellor2@u.rochester.edu,@nell0r2,(328)-312-2103,\N
aseshad7,Aditya,Seshadri,aseshad7@u.rochester.edu,@sesh@d7,(398)-361-4890,\N
asuresh,Aditya,Suresh,asuresh@u.rochester.edu,@suresh,(171)-576-2131,\N
awrig15,Adjuah,Wright,awrig15@u.rochester.edu,@wr1g15,(124)-541-6567,\N
ascheidt,Adler,Scheidt,ascheidt@u.rochester.edu,@sche1dt,(156)-921-8458,\N
atran9,Adren,Tran,atran9@u.rochester.edu,@tr@n9,(437)-143-8832,\N
aclemen3,Adrian,Clements,aclemen3@u.rochester.edu,@clemen3,(885)-761-3346,\N
ademian,Adrian,Demian,ademian@u.rochester.edu,@dem1@n,(437)-578-6440,\N
adimatte,Adrian,Dimatteo,adimatte@u.rochester.edu,@d1m@tte,(512)-090-3687,\N
aeldrid2,Adrian,Eldridge,aeldrid2@u.rochester.edu,@eldr1d2,(187)-553-7683,\N
aelim,Adrian,Elim,aelim@u.rochester.edu,@el1m,(406)-360-8173,\N
afarsaii,Adrian,Farsaii,afarsaii@u.rochester.edu,@f@rs@11,(963)-842-7428,\N
aflande2,Adrian,Flanders,aflande2@u.rochester.edu,@fl@nde2,(299)-300-4146,\N
afost12,Adrian,Foster,afost12@u.rochester.edu,@f0st12,(890)-293-4462,\N
agarciaa,Adrian Garcia,Aguirre,agarciaa@u.rochester.edu,@g@rc1@@,(266)-126-3707,\N
ago,Adrian,Go,ago@u.rochester.edu,@g0,(631)-408-6138,\N
agoodwi3,Adrian,Goodwin,agoodwi3@u.rochester.edu,@g00dw13,(580)-448-4722,\N
aharwood,Adrian,Harwood,aharwood@u.rochester.edu,@h@rw00d,(778)-825-5753,\N
amarusic,Adrian,Marusic,amarusic@u.rochester.edu,@m@rus1c,(997)-223-3288,\N
amccalma,Adrian,Mccalman,amccalma@u.rochester.edu,@mcc@lm@,(948)-933-0509,\N
amurr,Adrian,Murr,amurr@u.rochester.edu,@murr,(618)-794-2174,\N
apallesc,Adrian,Palleschi,apallesc@u.rochester.edu,@p@llesc,(110)-071-1879,\N
apetrou,Adrian,Petrou,apetrou@u.rochester.edu,@petr0u,(133)-530-8609,\N
aremnant,Adrian,Remnant,aremnant@u.rochester.edu,@remn@nt,(408)-194-2282,\N
arosen17,Adrian,Rosenberg,arosen17@u.rochester.edu,@r0sen17,(748)-066-6807,\N
asandi,Adrian,Sandi,asandi@u.rochester.edu,@s@nd1,(687)-266-0231,\N
aiacovac,Adriana,Iacovache-Pana,aiacovac@u.rochester.edu,@1@c0v@c,(148)-286-7119,\N
am005h,Adriana,Martinez-Figuer,am005h@u.rochester.edu,@m005h,(242)-989-7650,\N
anatali,Adriana,Natali,anatali@u.rochester.edu,@n@t@l1,(958)-865-1180,\N
apalaci4,Adriana,Palacio,apalaci4@u.rochester.edu,@p@l@c14,(822)-774-1849,\N
apolisan,Adriana,Polisano,apolisan@u.rochester.edu,@p0l1s@n,(337)-124-7056,\N
asaldan,Adriana,Saldan,asaldan@u.rochester.edu,@s@ld@n,(354)-252-7773,\N
aschoenh,Adriana,Schoenhaut,aschoenh@u.rochester.edu,@sch0enh,(541)-353-1221,\N
atobar,Adriana,Tobar,atobar@u.rochester.edu,@t0b@r,(545)-030-3955,\N
ayoung38,Adrianna,Young,ayoung38@u.rochester.edu,@y0ung38,(949)-283-5872,\N
acaravan,Adrienne,Caravan,acaravan@u.rochester.edu,@c@r@v@n,(701)-526-8655,\N
ahloderw,Adrienne,Hloderwski,ahloderw@u.rochester.edu,@hl0derw,(846)-249-0887,\N
ahyde2,Adrienne,Hyde,ahyde2@u.rochester.edu,@hyde2,(942)-733-8016,\N
awalcer,Adrienne,Walcer,awalcer@u.rochester.edu,@w@lcer,(459)-217-6651,\N
awills,Adrienne,Wills,awills@u.rochester.edu,@w1lls,(324)-638-3624,\N
aathreya,Advait,Athreya,aathreya@u.rochester.edu,@@threy@,(937)-485-1968,\N
akadiyal,Advaita,Kadiyala,akadiyal@u.rochester.edu,@k@d1y@l,(810)-405-1342,\N
asuresh3,Advaith,Suresh,asuresh3@u.rochester.edu,@suresh3,(299)-980-2228,\N
acoffey2,Aedan,Coffey,acoffey2@u.rochester.edu,@c0ffey2,(115)-135-9851,\N
akim54,Aelin,Kim,akim54@u.rochester.edu,@k1m54,(738)-572-7489,\N
aahmed22,Afnan,Ahmed,aahmed22@u.rochester.edu,@@hmed22,(498)-133-9698,\N
awrzosek,Afton,Wrzosek,awrzosek@u.rochester.edu,@wrz0sek,(667)-801-0178,\N
amilholl,Agatha,Milholland,amilholl@u.rochester.edu,@m1lh0ll,(725)-753-7005,\N
aseneway,Agnes,Seneway,aseneway@u.rochester.edu,@senew@y,(680)-680-8294,\N
xchen62,Agnes Xinyi,Chen,xchen62@u.rochester.edu,xchen62,(664)-364-1041,\N
azhang8,Agnes,Zhang,azhang8@u.rochester.edu,@zh@ng8,(486)-648-2169,\N
akosinia,Agnieszka,Kosiniak-Kamysz,akosinia@u.rochester.edu,@k0s1n1@,(746)-813-4938,\N
akoziol,Agnieszka,Koziol,akoziol@u.rochester.edu,@k0z10l,(490)-820-4063,\N
adiazher,Agustin Diaz,Herrero,adiazher@u.rochester.edu,@d1@zher,(601)-094-6552,\N
akim31,Ah,Kim,akim31@u.rochester.edu,@k1m31,(321)-708-9009,\N
apolloc8,Ahleen,Pollock,apolloc8@u.rochester.edu,@p0ll0c8,(948)-200-7972,\N
amuhamm4,Ahmad Abdul Bar Muhammad,Firdau,amuhamm4@u.rochester.edu,@muh@mm4,(135)-883-4242,\N
aalaiyes,Ahmad,Alaiyesh,aalaiyes@u.rochester.edu,@@l@1yes,(308)-054-8887,\N
aelgazza,Ahmad El,Gazzar,aelgazza@u.rochester.edu,@elg@zz@,(525)-060-9657,\N
arehmani,Ahmad,Rehmani,arehmani@u.rochester.edu,@rehm@n1,(369)-312-1791,\N
azaman,Ahmar,Zaman,azaman@u.rochester.edu,@z@m@n,(665)-618-5668,\N
aalabdul,Ahmed,Alabduljabbar,aalabdul@u.rochester.edu,@@l@bdul,(373)-859-9762,\N
afaisal,Ahmed,Faisal,afaisal@u.rochester.edu,@f@1s@l,(618)-519-2250,\N
akarim4,Ahmed,Karim,akarim4@u.rochester.edu,@k@r1m4,(459)-825-0673,\N
akhoghee,Ahmed,Khogheer,akhoghee@u.rochester.edu,@kh0ghee,(610)-161-4591,\N
aseedat,Ahmed,Seedat,aseedat@u.rochester.edu,@seed@t,(868)-219-2741,\N
aselmi,Ahmed,Selmi,aselmi@u.rochester.edu,@selm1,(440)-140-0778,\N
amahir,Ahmed Shaim,Mahir,amahir@u.rochester.edu,@m@h1r,(867)-225-9314,\N
abalciog,Ahmet,Balcioglu,abalciog@u.rochester.edu,@b@lc10g,(346)-609-7129,\N
aahmed19,Ahshabibi,Ahmed,aahmed19@u.rochester.edu,@@hmed19,(687)-563-3424,\N
akhan20,Ahsum,Khan,akhan20@u.rochester.edu,@kh@n20,(287)-608-0794,\N
acho11,Ahyeon,Cho,acho11@u.rochester.edu,@ch011,(459)-352-4941,\N
akazemi,Ahzita,Kazemi,akazemi@u.rochester.edu,@k@zem1,(963)-691-4707,\N
aharrop,Aida,Harrop,aharrop@u.rochester.edu,@h@rr0p,(411)-665-8629,\N
aconnel3,Aidan,Connelly,aconnel3@u.rochester.edu,@c0nnel3,(163)-971-4423,\N
aeldrid3,Aidan,Eldridge,aeldrid3@u.rochester.edu,@eldr1d3,(999)-208-2611,\N
akendra,Aidan,Kendra,akendra@u.rochester.edu,@kendr@,(132)-816-4520,\N
amcinern,Aidan,Mcinerney,amcinern@u.rochester.edu,@mc1nern,(392)-182-5752,\N
amill54,Aidan,Miller,amill54@u.rochester.edu,@m1ll54,(405)-320-7441,\N
aoconn11,Aidan,O'Connor,aoconn11@u.rochester.edu,@0c0nn11,(377)-000-0704,\N
aoi,Aidan,Oi,aoi@u.rochester.edu,@01,(575)-626-5529,\N
afinch3,Aiden,Finch,afinch3@u.rochester.edu,@f1nch3,(133)-495-7607,\N
alewis29,Aiden,Lewis,alewis29@u.rochester.edu,@lew1s29,(173)-998-2290,\N
asiegle,Aiden,Siegle,asiegle@u.rochester.edu,@s1egle,(840)-841-5422,\N
araimzha,Aigerim,Raimzhanova,araimzha@u.rochester.edu,@r@1mzh@,(332)-542-7944,\N
azhang32,Aijia,Zhang,azhang32@u.rochester.edu,@zh@ng32,(935)-458-3024,\N
amcdonag,Ailbhe Mc,Donagh,amcdonag@u.rochester.edu,@mcd0n@g,(730)-266-9361,\N
azeng4,Aileen,Zeng,azeng4@u.rochester.edu,@zeng4,(492)-809-6504,\N
azheng5,Ailun,Zheng,azheng5@u.rochester.edu,@zheng5,(484)-448-5618,\N
atwizeri,Aime Laurent,Twizerimana,atwizeri@u.rochester.edu,@tw1zer1,(790)-824-0646,\N
akohler4,Aimee,Kohler,akohler4@u.rochester.edu,@k0hler4,(844)-651-9516,\N
alillien,Aimee,Lillienstein,alillien@u.rochester.edu,@l1ll1en,(226)-087-8783,\N
amorris4,Aimee,Morris,amorris4@u.rochester.edu,@m0rr1s4,(646)-588-7880,\N
apiche,Aimee,Piche,apiche@u.rochester.edu,@p1che,(782)-383-2557,\N
atumia2,Aimee,Tumia,atumia2@u.rochester.edu,@tum1@2,(403)-825-5665,\N
awiren,Aina Rosanna Da,Wiren,awiren@u.rochester.edu,@w1ren,(107)-900-3865,\N
aryhn,Aine,Ryhn,aryhn@u.rochester.edu,@ryhn,(756)-762-7176,\N
achen15,Aini,Chen,achen15@u.rochester.edu,@chen15,(265)-091-5365,\N
acunnin7,Ainslee,Cunningham,acunnin7@u.rochester.edu,@cunn1n7,(689)-806-6537,\N
akilgo,Ainsley,Kilgo,akilgo@u.rochester.edu,@k1lg0,(551)-196-5853,\N
avandecr,Ainsley Vande,Creek,avandecr@u.rochester.edu,@v@ndecr,(482)-163-3816,\N
az002m,Ainur,Zabenova,az002m@u.rochester.edu,@z002m,(876)-538-9010,\N
abutche2,Aisha,Butcher,abutche2@u.rochester.edu,@butche2,(204)-350-6642,\N
acroslan,Aisha,Crosland,acroslan@u.rochester.edu,@cr0sl@n,(697)-359-2740,\N
amoham12,Aisha,Mohamed,amoham12@u.rochester.edu,@m0h@m12,(252)-211-0046,\N
arive15,Aisha,Rivera,arive15@u.rochester.edu,@r1ve15,(919)-837-7160,\N
akrishn8,Aishwarya,Krishnamoorthy,akrishn8@u.rochester.edu,@kr1shn8,(894)-772-4156,\N
anair3,Aishwarya,Nair,anair3@u.rochester.edu,@n@1r3,(264)-839-4418,\N
andiaye,Aissatou,Ndiaye,andiaye@u.rochester.edu,@nd1@ye,(955)-995-8953,\N
akrushn2,Aisshwarya,Krushnakumaar,akrushn2@u.rochester.edu,@krushn2,(567)-607-6169,\N
azulkarn,Aisyah,Zulkarnain,azulkarn@u.rochester.edu,@zulk@rn,(115)-053-2906,\N
aliu17,Aiwei,Liu,aliu17@u.rochester.edu,@l1u17,(102)-519-5326,\N
azhang17,Aiwen,Zhang,azhang17@u.rochester.edu,@zh@ng17,(889)-268-4146,\N
asm117,Aiyana,Smith,asm117@u.rochester.edu,@sm117,(464)-713-7394,\N
abrown63,Aj,Brown,abrown63@u.rochester.edu,@br0wn63,(460)-785-7015,\N
ajord17,Aj,Jordan,ajord17@u.rochester.edu,@j0rd17,(537)-752-7392,\N
akalkano,Aja,Kalkanoglu,akalkano@u.rochester.edu,@k@lk@n0,(933)-880-2377,\N
amajji,Ajit Babu,Majji,amajji@u.rochester.edu,@m@jj1,(252)-461-4375,\N
arao8,Ajit,Rao,arao8@u.rochester.edu,@r@08,(332)-869-5648,\N
akumar11,Akaash,Kumar,akumar11@u.rochester.edu,@kum@r11,(480)-349-4055,\N
ayoung18,Akaira,Young,ayoung18@u.rochester.edu,@y0ung18,(879)-816-3671,\N
anels17,Akaniyene,Nelson,anels17@u.rochester.edu,@nels17,(253)-595-3719,\N
avarma3,Akanksha,Varma,avarma3@u.rochester.edu,@v@rm@3,(338)-666-3813,\N
ahans2,Akansh,Hans,ahans2@u.rochester.edu,@h@ns2,(834)-278-4705,\N
amahalwa,Akash,Mahalwal,amahalwa@u.rochester.edu,@m@h@lw@,(318)-324-5463,\N
awilli93,Akeem,Williams,awilli93@u.rochester.edu,@w1ll193,(719)-844-9177,\N
arahman9,Akib,Rahman,arahman9@u.rochester.edu,@r@hm@n9,(406)-159-6211,\N
ahosain,Akif,Hosain,ahosain@u.rochester.edu,@h0s@1n,(574)-666-5820,\N
aishika2,Akihiro,Ishikawa,aishika2@u.rochester.edu,@1sh1k@2,(140)-398-9916,\N
aminami,Akihiro,Minami,aminami@u.rochester.edu,@m1n@m1,(800)-549-0400,\N
abhagat2,Akil,Bhagat,abhagat2@u.rochester.edu,@bh@g@t2,(444)-914-9440,\N
acollin7,Akilah Collins-,Anderson,acollin7@u.rochester.edu,@c0ll1n7,(958)-373-5020,\N
aevans4,Akilah,Evans,aevans4@u.rochester.edu,@ev@ns4,(963)-800-1084,\N
asasaki,Akimi,Sasaki,asasaki@u.rochester.edu,@s@s@k1,(540)-375-3642,\N
aakinpel,Akinniyi,Akinpelu,aakinpel@u.rochester.edu,@@k1npel,(493)-931-1175,\N
awong17,Akira Neng Chun,Wong,awong17@u.rochester.edu,@w0ng17,(594)-477-0055,\N
asah,Akira,Sah,asah@u.rochester.edu,@s@h,(270)-285-9152,\N
asalam,Akram,Salam,asalam@u.rochester.edu,@s@l@m,(307)-927-1597,\N
adesai16,Akshay,Desai,adesai16@u.rochester.edu,@des@116,(956)-429-4361,\N
amalhot5,Akshay,Malhotra,amalhot5@u.rochester.edu,@m@lh0t5,(227)-306-5505,\N
asharath,Akshay,Sharathchandra,asharath@u.rochester.edu,@sh@r@th,(520)-586-4306,\N
asingh29,Akshita,Singh,asingh29@u.rochester.edu,@s1ngh29,(328)-347-2996,\N
aigwe,Akwaugo,Igwe,aigwe@u.rochester.edu,@1gwe,(844)-605-0557,\N
akarabel,Al,Karabell,akarabel@u.rochester.edu,@k@r@bel,(885)-650-5255,\N
aalmalik,Alaa,Al-Maliki,aalmalik@u.rochester.edu,@@lm@l1k,(500)-599-7919,\N
abukhari,Alaa,Bukhari,abukhari@u.rochester.edu,@bukh@r1,(553)-900-5061,\N
aattanas,Alaina,Attanasio,aattanas@u.rochester.edu,@@tt@n@s,(117)-112-1717,\N
asawyer3,Alaina,Sawyer,asawyer3@u.rochester.edu,@s@wyer3,(570)-506-8847,\N
atosatti,Alaina,Tosatti,atosatti@u.rochester.edu,@t0s@tt1,(390)-808-6812,\N
awayland,Alaina,Wayland,awayland@u.rochester.edu,@w@yl@nd,(583)-475-2307,\N
aberlas,Alam,Berlas,aberlas@u.rochester.edu,@berl@s,(105)-074-5773,\N
amurtaza,Alamdar,Murtaza,amurtaza@u.rochester.edu,@murt@z@,(264)-929-5756,\N
aalvara3,Alan Alberto,Alvarado,aalvara3@u.rochester.edu,@@lv@r@3,(306)-260-4892,\N
aboka,Alan,Boka,aboka@u.rochester.edu,@b0k@,(931)-525-7579,\N
pchiu4,Alan,Chiu,pchiu4@u.rochester.edu,pch1u4,(255)-401-8269,\N
achu12,Alan,Chu,achu12@u.rochester.edu,@chu12,(657)-753-5686,\N
acline,Alan,Cline,acline@u.rochester.edu,@cl1ne,(980)-146-9266,\N
adanahy,Alan,Danahy,adanahy@u.rochester.edu,@d@n@hy,(220)-099-6121,\N
aendres,Alan,Endres,aendres@u.rochester.edu,@endres,(682)-267-1659,\N
agodoy,Alan,Godoy,agodoy@u.rochester.edu,@g0d0y,(961)-544-2600,\N
agrier2,Alan,Grier,agrier2@u.rochester.edu,@gr1er2,(825)-480-6647,\N
akuo2,Alan,Kuo,akuo2@u.rochester.edu,@ku02,(546)-888-2606,\N
areese6,Alan,Reese,areese6@u.rochester.edu,@reese6,(783)-298-0860,\N
arodi,Alan,Rodi,arodi@u.rochester.edu,@r0d1,(749)-855-5183,\N
arosales,Alan,Rosales,arosales@u.rochester.edu,@r0s@les,(130)-481-5787,\N
ashramuk,Alan,Shramuk,ashramuk@u.rochester.edu,@shr@muk,(188)-524-6581,\N
aworcest,Alan,Worcester,aworcest@u.rochester.edu,@w0rcest,(629)-744-7689,\N
axu4,Alan,Xu,axu4@u.rochester.edu,@xu4,(763)-599-6876,\N
aclayto4,Alana,Clayton,aclayto4@u.rochester.edu,@cl@yt04,(908)-931-8855,\N
aewen,Alana,Ewen,aewen@u.rochester.edu,@ewen,(925)-942-9202,\N
afan7,Alana,Fan,afan7@u.rochester.edu,@f@n7,(692)-957-6298,\N
aferris,Alana,Ferris,aferris@u.rochester.edu,@ferr1s,(731)-435-1204,\N
afriedm8,Alana,Friedman,afriedm8@u.rochester.edu,@fr1edm8,(338)-327-4922,\N
ahampto3,Alana,Hampton,ahampto3@u.rochester.edu,@h@mpt03,(406)-800-9114,\N
akasindo,Alana,Kasindorf,akasindo@u.rochester.edu,@k@s1nd0,(931)-828-5256,\N
amcgove2,Alana,Mcgovern,amcgove2@u.rochester.edu,@mcg0ve2,(954)-673-7931,\N
aowens6,Alana,Owens,aowens6@u.rochester.edu,@0wens6,(601)-264-4063,\N
avalvo,Alana,Valvo,avalvo@u.rochester.edu,@v@lv0,(385)-113-0714,\N
azakrocz,Alana,Zakroczemski,azakrocz@u.rochester.edu,@z@kr0cz,(915)-432-5257,\N
abrunsch,Alane,Brunschweiger,abrunsch@u.rochester.edu,@brunsch,(881)-866-1777,\N
abass,Alani,Bass,abass@u.rochester.edu,@b@ss,(220)-245-4315,\N
aburrow4,Alanna,Burrows,aburrow4@u.rochester.edu,@burr0w4,(473)-023-0042,\N
aforste2,Alanna,Forster,aforste2@u.rochester.edu,@f0rste2,(353)-128-3752,\N
ahardy2,Alanna,Hardy,ahardy2@u.rochester.edu,@h@rdy2,(562)-184-9249,\N
alippa,Alanna,Lippa,alippa@u.rochester.edu,@l1pp@,(390)-250-0708,\N
aorr2,Alanna,Orr,aorr2@u.rochester.edu,@0rr2,(719)-513-3453,\N
ascheine,Alanna,Scheinerman,ascheine@u.rochester.edu,@sche1ne,(786)-604-8317,\N
atodd3,Alanna,Todd,atodd3@u.rochester.edu,@t0dd3,(160)-091-0999,\N
aalzaid,Alanoud,Alzaid,aalzaid@u.rochester.edu,@@lz@1d,(573)-794-4313,\N
apatel28,Alap,Patel,apatel28@u.rochester.edu,@p@tel28,(775)-013-7935,\N
acallana,Alayna,Callanan,acallana@u.rochester.edu,@c@ll@n@,(855)-040-6538,\N
ahauke2,Alayna,Hauke,ahauke2@u.rochester.edu,@h@uke2,(492)-722-3990,\N
abati,Alazare,Bati,abati@u.rochester.edu,@b@t1,(639)-847-7431,\N
alamaj,Alba,Lamaj,alamaj@u.rochester.edu,@l@m@j,(545)-236-0033,\N
acanady,Albert,Canady,acanady@u.rochester.edu,@c@n@dy,(437)-515-9023,\N
achen35,Albert,Chen,achen35@u.rochester.edu,@chen35,(125)-067-9046,\N
achen19,Albert,Chen,achen19@u.rochester.edu,@chen19,(339)-611-4577,\N
agawer,Albert,Gawer,agawer@u.rochester.edu,@g@wer,(756)-885-6865,\N
akim28,Albert,Kim,akim28@u.rochester.edu,@k1m28,(225)-715-9497,\N
akim44,Albert,Kim,akim44@u.rochester.edu,@k1m44,(307)-520-0155,\N
akim23,Albert,Kim,akim23@u.rochester.edu,@k1m23,(562)-850-3292,\N
alee35,Albert,Lee,alee35@u.rochester.edu,@lee35,(199)-039-9653,\N
alim4,Albert,Lim,alim4@u.rochester.edu,@l1m4,(331)-020-0775,\N
anissim,Albert,Nissim,anissim@u.rochester.edu,@n1ss1m,(213)-995-0237,\N
apeyton,Albert,Peyton,apeyton@u.rochester.edu,@peyt0n,(422)-078-0656,\N
astolt,Albert,Stolt,astolt@u.rochester.edu,@st0lt,(345)-287-3433,\N
aalamill,Alberto,Alamilla-Martinez,aalamill@u.rochester.edu,@@l@m1ll,(903)-621-4093,\N
acarril3,Alberto Carrillo,Casas,acarril3@u.rochester.edu,@c@rr1l3,(872)-475-4952,\N
alainezp,Alberto Lainez,Portillo,alainezp@u.rochester.edu,@l@1nezp,(229)-347-8366,\N
asepulve,Alberto Sepulveda,Rodriguez,asepulve@u.rochester.edu,@sepulve,(336)-640-2000,\N
avasque5,Alberto,Vasquez,avasque5@u.rochester.edu,@v@sque5,(657)-312-7708,\N
abrewer2,Alden,Brewer,abrewer2@u.rochester.edu,@brewer2,(142)-981-0931,\N
agatt,Alden,Gatt,agatt@u.rochester.edu,@g@tt,(256)-397-9279,\N
awrig19,Alden,Wright,awrig19@u.rochester.edu,@wr1g19,(782)-727-0048,\N
acarisch,Aleandro,Carisch,acarisch@u.rochester.edu,@c@r1sch,(688)-816-8013,\N
acarigna,Alec,Carignan,acarigna@u.rochester.edu,@c@r1gn@,(852)-435-2770,\N
acohen33,Alec,Cohen,acohen33@u.rochester.edu,@c0hen33,(171)-081-0405,\N
agirten,Alec,Girten,agirten@u.rochester.edu,@g1rten,(170)-265-1797,\N
agreenha,Alec,Greenhalgh,agreenha@u.rochester.edu,@greenh@,(230)-843-1757,\N
ahay,Alec,Hay,ahay@u.rochester.edu,@h@y,(119)-643-1928,\N
aheilize,Alec,Heilizer,aheilize@u.rochester.edu,@he1l1ze,(932)-496-1345,\N
akirkle2,Alec,Kirkley,akirkle2@u.rochester.edu,@k1rkle2,(967)-276-4182,\N
akissing,Alec,Kissinger,akissing@u.rochester.edu,@k1ss1ng,(933)-957-1246,\N
akittred,Alec,Kittredge,akittred@u.rochester.edu,@k1ttred,(244)-172-0738,\N
apowell3,Alec,Powell,apowell3@u.rochester.edu,@p0well3,(214)-337-2018,\N
arajeev,Alec,Rajeev,arajeev@u.rochester.edu,@r@jeev,(518)-180-7314,\N
asebast2,Alec,Sebastianelli,asebast2@u.rochester.edu,@seb@st2,(185)-854-9478,\N
atapia2,Alec,Tapia,atapia2@u.rochester.edu,@t@p1@2,(186)-637-1925,\N
azajac,Alec,Zajac,azajac@u.rochester.edu,@z@j@c,(834)-867-7753,\N
agriffi7,Aleem,Griffiths,agriffi7@u.rochester.edu,@gr1ff17,(389)-586-7126,\N
ajamal,Aleena,Jamal,ajamal@u.rochester.edu,@j@m@l,(844)-404-5752,\N
aburrwel,Aleeya,Burrwell,aburrwel@u.rochester.edu,@burrwel,(630)-668-7520,\N
awachs,Aleeza,Wachs,awachs@u.rochester.edu,@w@chs,(404)-543-3262,\N
anieves,Aleida,Nieves,anieves@u.rochester.edu,@n1eves,(261)-748-4176,\N
